Date,Item_Code,Item_Description,Supplier,Purchase_Order_No,Document_Number,Historical_Demand_Quantity (TON),Units_Sold/Used (TON),Current_Stock_Level (TON),Safety_Stock_Target (TON),Material_Type,Voltage_Level,Supplier_Country_Of_Origin,Price_Per_Unit (USD),Delivery_Lead_Time (Days),Payment_Terms,Market_Trends (Index),Number_Of_Alternative_Suppliers,Supplier_Performance_Score (1-10),Risk_Score (1-10)
2019-04-01,XLPE-22KV-INS,XLPE Insulation 22KV,PolyTech Europe GmbH,PO-2019-XLPE-5728,DOC-560485,35.63,33.8,109.1,45.4,XLPE,22KV,Germany,3.67,32,Net 30,112.4,7,9,2.4
2019-04-01,XLPE-33KV-INS,XLPE Insulation 33KV,JapanSemi Advanced Materials,PO-2019-XLPE-9199,DOC-666211,31.08,32.19,84.96,48.13,XLPE,33KV,Japan,3.42,37,Net 45,97.2,7,10,2.3
2019-04-01,XLPE-66KV-INS,XLPE Insulation 66KV,JapanSemi Advanced Materials,PO-2019-XLPE-6280,DOC-733039,21.68,19.69,55.64,44.1,XLPE,66KV,Japan,3.96,42,Net 45,107.4,7,10,2.5
2019-04-01,XLPE-132KV-INS,XLPE Insulation 132KV,PolyTech Europe GmbH,PO-2019-XLPE-1339,DOC-901909,22.21,22.41,80.75,27.1,XLPE,132KV,Germany,4.36,33,Net 60,114.3,7,9,2.4
2019-04-01,PE-LV-JKT,PE Jacket Low Voltage,Tokyo Polymer Industries,PO-2019-PE-L-8708,DOC-644173,25.21,24.93,43.01,41.98,PE,LV,Japan,2.44,44,Net 60,109.7,7,9,2.9
2019-04-01,PE-MV-INS,PE Insulation Medium Voltage,ChinaPoly Industries,PO-2019-PE-M-9056,DOC-195674,18.58,17.58,31.41,34.47,PE,MV,China,2.66,44,Net 45,103.3,7,7,3.5
2019-04-01,PE-HV-JKT,PE Jacket High Voltage,ChinaPoly Industries,PO-2019-PE-H-3634,DOC-445824,22.22,18.36,63.89,31.72,PE,HV,China,2.8,45,Net 45,116.1,7,7,3.5
2019-04-01,PE-FOAM-LV,Foam PE Low Voltage,Mumbai Cable Supplies,PO-2019-PE-F-1601,DOC-576919,16.61,14.95,42.02,32.78,PE,LV,India,3.14,51,Net 30,111.4,7,6,4.1
2019-04-01,PVC-LV-INS-A,PVC Insulation LV Grade A,ChinaPoly Industries,PO-2019-PVC--9431,DOC-964998,26.78,26.6,56.22,52.88,PVC,LV,China,2.05,45,Net 30,101.7,6,7,3.5
2019-04-01,PVC-LV-INS-B,PVC Insulation LV Grade B,TurkCable Materials Ltd,PO-2019-PVC--9494,DOC-479353,31.64,25.74,114.49,29.4,PVC,LV,Turkey,1.95,28,Net 45,111.5,6,8,2.5
2019-04-01,PVC-LV-JKT,PVC Jacket Low Voltage,TurkCable Materials Ltd,PO-2019-PVC--5719,DOC-559398,30.0,28.12,63.1,23.68,PVC,LV,Turkey,2.1,20,Net 45,104.3,6,8,2.2
2019-04-01,PVC-MV-INS,PVC Insulation Medium Voltage,PolyTech Europe GmbH,PO-2019-PVC--3594,DOC-425845,26.72,22.97,66.2,39.35,PVC,MV,Germany,2.25,40,Net 60,108.4,6,9,2.7
2019-04-01,LSF-LV-JKT,LSF Jacket Low Voltage,ChinaPoly Industries,PO-2019-LSF--2858,DOC-583863,14.99,15.71,26.84,27.14,LSF,LV,China,2.86,46,Net 30,112.4,5,7,3.6
2019-04-01,LSF-MV-JKT,LSF Jacket Medium Voltage,ItalCavi Materials SpA,PO-2019-LSF--9337,DOC-839677,13.12,12.85,29.71,13.38,LSF,MV,Italy,3.02,30,Net 45,112.4,5,9,2.3
2019-04-01,LSF-HV-JKT,LSF Jacket High Voltage,Ankara Insulation Tech,PO-2019-LSF--3369,DOC-502219,8.26,7.11,31.47,11.45,LSF,HV,Turkey,2.84,30,Net 30,111.5,5,7,2.9
2019-04-01,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,Seoul Metal Works,PO-2019-GSW--2143,DOC-389666,18.61,15.52,39.19,33.35,GSW,MV,South Korea,3.65,41,Net 45,108.9,3,9,4.4
2019-04-01,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,MetalShield Korea,PO-2019-GSW--5891,DOC-978157,16.86,13.5,33.89,27.98,GSW,HV,South Korea,4.41,43,Net 60,100.4,3,9,4.4
2019-04-01,GSW-EHV-SHLD,Galvanized Steel Wire Shield EHV,MetalShield Korea,PO-2019-GSW--9824,DOC-607868,14.26,11.94,30.49,25.72,GSW,EHV,South Korea,3.98,45,Net 45,108.9,3,9,4.5
2019-04-01,GST-MV-TAPE,Galvanized Steel Tape MV,MetalShield Korea,PO-2019-GST--4090,DOC-831380,17.45,18.03,41.67,35.4,GST,MV,South Korea,4.11,43,Net 30,105.8,1,9,6.0
2019-04-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2019-GST--6213,DOC-880879,20.33,18.35,53.19,29.41,GST,HV,South Korea,3.96,38,Net 45,115.9,1,9,5.8
2019-04-01,CU-SCR-11KV,Copper Screen Tape 11KV,Seoul Metal Works,PO-2019-CU-S-3492,DOC-619389,8.62,8.33,19.04,19.58,Copper Screen,11KV,South Korea,8.89,39,Net 90,107.6,2,9,5.1
2019-04-01,CU-SCR-33KV,Copper Screen Tape 33KV,MetalShield Korea,PO-2019-CU-S-8213,DOC-204555,10.65,8.79,23.71,18.55,Copper Screen,33KV,South Korea,8.56,44,Annual Contract,107.9,2,9,5.3
2019-04-01,CU-SCR-66KV,Copper Screen Tape 66KV,Seoul Metal Works,PO-2019-CU-S-3529,DOC-178463,9.28,8.38,29.93,10.91,Copper Screen,66KV,South Korea,8.73,33,Net 120,106.6,2,9,4.8
2019-04-01,AL-SCR-11KV,Aluminum Screen Tape 11KV,IndiaScreen Technologies,PO-2019-AL-S-2315,DOC-993140,10.58,10.3,24.47,22.73,Aluminum Screen,11KV,India,5.67,49,Net 120,106.6,3,7,5.3
2019-04-01,AL-SCR-33KV,Aluminum Screen Tape 33KV,IndiaScreen Technologies,PO-2019-AL-S-8994,DOC-667296,10.55,9.28,37.24,22.52,Aluminum Screen,33KV,India,5.88,53,Net 90,107.0,3,7,5.5
2019-04-01,AL-SCR-66KV,Aluminum Screen Tape 66KV,Seoul Metal Works,PO-2019-AL-S-4727,DOC-883041,8.15,8.4,22.25,10.12,Aluminum Screen,66KV,South Korea,4.6,36,Net 90,103.6,3,9,4.1
2019-04-01,MICA-TAPE-MV,Mica Tape Medium Voltage,Mumbai Cable Supplies,PO-2019-MICA-2646,DOC-565230,7.12,6.95,20.95,18.43,Mica Tape,MV,India,6.01,48,Net 30,117.0,3,6,5.6
2019-04-01,MICA-TAPE-HV,Mica Tape High Voltage,USATape Solutions Inc,PO-2019-MICA-5806,DOC-475876,8.46,8.45,16.81,12.09,Mica Tape,HV,USA,6.4,37,Net 45,97.6,3,8,4.5
2019-04-01,MICA-TAPE-EHV,Mica Tape Extra High Voltage,Mumbai Cable Supplies,PO-2019-MICA-3950,DOC-278240,6.26,5.89,19.94,12.8,Mica Tape,EHV,India,5.29,50,Net 30,114.4,3,6,5.6
2019-04-01,WB-TAPE-LV,Water Blocking Tape LV,Shanghai Cable Materials,PO-2019-WB-T-3344,DOC-343467,23.48,20.2,63.64,41.11,Water Blocking Tape,LV,China,2.63,43,Net 45,120.0,4,8,3.9
2019-04-01,WB-TAPE-MV,Water Blocking Tape MV,IndiaScreen Technologies,PO-2019-WB-T-8622,DOC-401603,21.09,16.92,52.5,46.9,Water Blocking Tape,MV,India,2.41,52,Net 30,104.4,4,7,4.6
2019-04-01,WB-TAPE-HV,Water Blocking Tape HV,Shanghai Cable Materials,PO-2019-WB-T-7951,DOC-823846,18.53,16.21,54.57,30.11,Water Blocking Tape,HV,China,2.51,42,Net 45,106.3,4,8,3.9
2019-04-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,JapanSemi Advanced Materials,PO-2019-SEMI-8916,DOC-211834,28.14,25.22,68.57,41.27,Semiconductor,11KV,Japan,8.12,37,Net 30,106.1,3,10,3.9
2019-04-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,JapanSemi Advanced Materials,PO-2019-SEMI-5837,DOC-123005,23.86,25.01,56.26,39.36,Semiconductor,22KV,Japan,7.23,38,Net 60,110.5,3,10,3.9
2019-04-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced Materials,PO-2019-SEMI-1803,DOC-735863,24.83,24.12,59.0,31.28,Semiconductor,33KV,Japan,8.02,33,Net 60,115.4,3,10,3.7
2019-04-01,SEMI-66KV-LAY,Semiconductor Layer 66KV,JapanSemi Advanced Materials,PO-2019-SEMI-6772,DOC-329642,19.87,17.04,84.1,29.48,Semiconductor,66KV,Japan,7.04,37,Net 60,102.4,3,10,3.9
2019-05-01,XLPE-0.6KV-INS,XLPE Insulation 0.6KV,Nordic Polymers AB,PO-2019-XLPE-3240,DOC-758765,36.89,36.16,141.25,55.04,XLPE,0.6KV,Sweden,3.68,29,Net 30,104.7,7,10,1.9
2019-05-01,XLPE-11KV-INS,XLPE Insulation 11KV,FrenchPoly Solutions,PO-2019-XLPE-1546,DOC-707727,41.72,41.6,68.5,69.0,XLPE,11KV,France,4.18,40,Net 45,105.6,7,8,3.0
2019-05-01,XLPE-22KV-INS,XLPE Insulation 22KV,ItalCavi Materials SpA,PO-2019-XLPE-7807,DOC-284171,34.44,30.37,131.01,40.77,XLPE,22KV,Italy,3.63,29,Net 30,106.1,7,9,2.2
2019-05-01,XLPE-33KV-INS,XLPE Insulation 33KV,PolyTech Europe GmbH,PO-2019-XLPE-9221,DOC-385765,28.26,25.19,101.62,50.1,XLPE,33KV,Germany,4.03,38,Net 30,111.7,7,9,2.6
2019-05-01,XLPE-66KV-INS,XLPE Insulation 66KV,Nordic Polymers AB,PO-2019-XLPE-6549,DOC-943298,29.67,25.93,92.97,33.0,XLPE,66KV,Sweden,3.22,32,Net 30,104.4,7,10,2.1
2019-05-01,XLPE-132KV-INS,XLPE Insulation 132KV,JapanSemi Advanced Materials,PO-2019-XLPE-7511,DOC-986827,19.64,20.46,51.98,27.68,XLPE,132KV,Japan,3.03,34,Net 60,112.6,7,10,2.2
2019-05-01,PE-LV-JKT,PE Jacket Low Voltage,ChinaPoly Industries,PO-2019-PE-L-8451,DOC-486490,25.32,23.65,47.24,45.23,PE,LV,China,2.57,46,Net 45,96.7,7,7,3.6
2019-05-01,PE-MV-INS,PE Insulation Medium Voltage,Ankara Insulation Tech,PO-2019-PE-M-4830,DOC-594379,22.62,18.71,78.16,25.3,PE,MV,Turkey,2.51,33,Net 30,98.5,7,7,3.0
2019-05-01,PE-HV-JKT,PE Jacket High Voltage,Mumbai Cable Supplies,PO-2019-PE-H-2035,DOC-766269,17.89,17.04,57.98,40.1,PE,HV,India,2.74,55,Net 45,97.5,7,6,4.3
2019-05-01,PE-FOAM-LV,Foam PE Low Voltage,FrenchPoly Solutions,PO-2019-PE-F-1742,DOC-139019,16.13,13.37,45.61,20.67,PE,LV,France,2.2,34,Net 45,104.7,7,8,2.8
2019-05-01,PVC-LV-INS-A,PVC Insulation LV Grade A,ItalCavi Materials SpA,PO-2019-PVC--3222,DOC-507524,29.93,30.58,72.27,32.19,PVC,LV,Italy,2.53,29,Net 45,110.6,6,9,2.2
2019-05-01,PVC-LV-INS-B,PVC Insulation LV Grade B,Shanghai Cable Materials,PO-2019-PVC--3531,DOC-535037,27.71,27.31,58.33,48.72,PVC,LV,China,2.65,45,Net 30,105.3,6,8,3.2
2019-05-01,PVC-LV-JKT,PVC Jacket Low Voltage,ItalCavi Materials SpA,PO-2019-PVC--1536,DOC-823811,32.78,34.02,85.26,44.6,PVC,LV,Italy,2.23,37,Net 45,104.3,6,9,2.6
2019-05-01,PVC-MV-INS,PVC Insulation Medium Voltage,ChinaPoly Industries,PO-2019-PVC--2627,DOC-818987,24.92,25.27,76.97,48.07,PVC,MV,China,2.19,47,Net 45,102.3,6,7,3.6
2019-05-01,LSF-LV-JKT,LSF Jacket Low Voltage,Ankara Insulation Tech,PO-2019-LSF--4109,DOC-228093,14.24,12.81,36.83,18.97,LSF,LV,Turkey,2.94,33,Net 45,112.5,5,7,3.0
2019-05-01,LSF-MV-JKT,LSF Jacket Medium Voltage,ChinaPoly Industries,PO-2019-LSF--1349,DOC-153035,8.52,8.09,30.2,20.12,LSF,MV,China,3.3,43,Net 45,94.6,5,7,3.4
2019-05-01,LSF-HV-JKT,LSF Jacket High Voltage,TurkCable Materials Ltd,PO-2019-LSF--4394,DOC-714867,10.02,8.53,29.74,8.14,LSF,HV,Turkey,2.66,22,Net 30,101.1,5,8,2.2
2019-05-01,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,Seoul Metal Works,PO-2019-GSW--1046,DOC-390743,17.89,14.97,58.66,28.92,GSW,MV,South Korea,4.51,36,Net 30,111.4,3,9,4.1
2019-05-01,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,Seoul Metal Works,PO-2019-GSW--1422,DOC-238205,17.89,15.09,33.87,26.68,GSW,HV,South Korea,4.02,41,Net 30,107.4,3,9,4.4
2019-05-01,GSW-EHV-SHLD,Galvanized Steel Wire Shield EHV,MetalShield Korea,PO-2019-GSW--5347,DOC-154944,12.37,9.94,40.24,21.46,GSW,EHV,South Korea,4.12,38,Net 30,103.1,3,9,4.2
2019-05-01,GST-MV-TAPE,Galvanized Steel Tape MV,MetalShield Korea,PO-2019-GST--8344,DOC-915809,21.29,17.37,49.9,35.4,GST,MV,South Korea,3.69,43,Net 45,110.8,1,9,6.0
2019-05-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2019-GST--1710,DOC-862569,16.22,13.87,48.25,27.76,GST,HV,South Korea,3.98,36,Net 60,103.5,1,9,5.7
2019-05-01,CU-SCR-11KV,Copper Screen Tape 11KV,Seoul Metal Works,PO-2019-CU-S-8847,DOC-988456,12.83,10.36,29.47,20.08,Copper Screen,11KV,South Korea,9.13,40,Net 120,104.1,2,9,5.1
2019-05-01,CU-SCR-33KV,Copper Screen Tape 33KV,MetalShield Korea,PO-2019-CU-S-2204,DOC-184714,9.62,9.88,31.28,14.94,Copper Screen,33KV,South Korea,8.02,36,Net 120,98.0,2,9,4.9
2019-05-01,CU-SCR-66KV,Copper Screen Tape 66KV,Seoul Metal Works,PO-2019-CU-S-9984,DOC-846746,6.65,6.36,16.15,11.29,Copper Screen,66KV,South Korea,7.63,34,Net 120,113.8,2,9,4.9
2019-05-01,AL-SCR-11KV,Aluminum Screen Tape 11KV,Seoul Metal Works,PO-2019-AL-S-8048,DOC-203996,8.49,7.76,30.98,18.79,Aluminum Screen,11KV,South Korea,5.59,42,Annual Contract,104.5,3,9,4.4
2019-05-01,AL-SCR-33KV,Aluminum Screen Tape 33KV,MetalShield Korea,PO-2019-AL-S-4522,DOC-550961,9.59,9.52,30.59,18.38,Aluminum Screen,33KV,South Korea,5.48,45,Net 120,110.5,3,9,4.5
2019-05-01,AL-SCR-66KV,Aluminum Screen Tape 66KV,IndiaScreen Technologies,PO-2019-AL-S-7815,DOC-865054,7.26,6.63,18.7,15.11,Aluminum Screen,66KV,India,5.34,51,Net 90,104.7,3,7,5.4
2019-05-01,MICA-TAPE-MV,Mica Tape Medium Voltage,IndiaScreen Technologies,PO-2019-MICA-3500,DOC-820184,9.57,8.55,19.86,18.98,Mica Tape,MV,India,5.35,50,Net 45,108.7,3,7,5.3
2019-05-01,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Technologies,PO-2019-MICA-7105,DOC-951201,8.35,6.88,17.28,15.46,Mica Tape,HV,India,6.01,46,Net 30,106.7,3,7,5.2
2019-05-01,MICA-TAPE-EHV,Mica Tape Extra High Voltage,Mumbai Cable Supplies,PO-2019-MICA-3002,DOC-530764,5.72,5.38,16.9,14.5,Mica Tape,EHV,India,6.09,56,Net 45,100.1,3,6,5.9
2019-05-01,WB-TAPE-LV,Water Blocking Tape LV,USATape Solutions Inc,PO-2019-WB-T-5712,DOC-729575,22.2,21.76,50.84,41.11,Water Blocking Tape,LV,USA,2.71,43,Net 45,107.4,4,8,3.9
2019-05-01,WB-TAPE-MV,Water Blocking Tape MV,Ankara Insulation Tech,PO-2019-WB-T-8900,DOC-335137,19.94,16.72,64.8,27.93,Water Blocking Tape,MV,Turkey,2.83,32,Net 30,110.1,4,7,3.8
2019-05-01,WB-TAPE-HV,Water Blocking Tape HV,Ankara Insulation Tech,PO-2019-WB-T-4705,DOC-946432,12.29,12.18,24.13,22.04,Water Blocking Tape,HV,Turkey,2.38,31,Net 45,105.1,4,7,3.7
2019-05-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,Tokyo Polymer Industries,PO-2019-SEMI-1430,DOC-738577,26.6,25.55,67.53,50.31,Semiconductor,11KV,Japan,7.61,44,Net 60,101.2,3,9,4.5
2019-05-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,Tokyo Polymer Industries,PO-2019-SEMI-6062,DOC-456331,21.49,18.66,32.79,41.07,Semiconductor,22KV,Japan,6.95,39,Net 45,98.2,3,9,4.3
2019-05-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,Nordic Polymers AB,PO-2019-SEMI-3324,DOC-876962,18.9,17.01,64.07,25.38,Semiconductor,33KV,Sweden,6.93,27,Net 60,118.2,3,10,3.5
2019-05-01,SEMI-66KV-LAY,Semiconductor Layer 66KV,Tokyo Polymer Industries,PO-2019-SEMI-7878,DOC-575682,18.84,16.09,60.72,28.92,Semiconductor,66KV,Japan,6.98,36,Net 45,108.5,3,9,4.1
2019-06-01,XLPE-0.6KV-INS,XLPE Insulation 0.6KV,Nordic Polymers AB,PO-2019-XLPE-2391,DOC-155164,43.12,42.87,135.83,55.04,XLPE,0.6KV,Sweden,4.22,29,Net 30,99.5,7,10,1.9
2019-06-01,XLPE-11KV-INS,XLPE Insulation 11KV,Nordic Polymers AB,PO-2019-XLPE-8259,DOC-794093,45.3,37.16,82.09,56.61,XLPE,11KV,Sweden,3.49,34,Net 45,108.9,7,10,2.2
2019-06-01,XLPE-22KV-INS,XLPE Insulation 22KV,JapanSemi Advanced Materials,PO-2019-XLPE-9394,DOC-219346,30.98,26.45,107.7,56.75,XLPE,22KV,Japan,3.7,40,Net 45,97.2,7,10,2.4
2019-06-01,XLPE-33KV-INS,XLPE Insulation 33KV,JapanSemi Advanced Materials,PO-2019-XLPE-9633,DOC-799539,33.08,31.37,117.29,48.13,XLPE,33KV,Japan,3.67,37,Net 45,92.1,7,10,2.3
2019-06-01,XLPE-66KV-INS,XLPE Insulation 66KV,PolyTech Europe GmbH,PO-2019-XLPE-4349,DOC-416061,22.37,18.2,74.31,37.8,XLPE,66KV,Germany,3.48,36,Net 30,103.1,7,9,2.5
2019-06-01,XLPE-132KV-INS,XLPE Insulation 132KV,ItalCavi Materials SpA,PO-2019-XLPE-9149,DOC-883301,19.6,16.27,36.24,26.28,XLPE,132KV,Italy,3.61,32,Net 45,103.1,7,9,2.4
2019-06-01,PE-LV-JKT,PE Jacket Low Voltage,Nordic Polymers AB,PO-2019-PE-L-6802,DOC-175576,27.76,23.8,92.81,28.42,PE,LV,Sweden,2.99,31,Net 45,102.3,7,10,2.0
2019-06-01,PE-MV-INS,PE Insulation Medium Voltage,FrenchPoly Solutions,PO-2019-PE-M-2275,DOC-428267,20.56,18.81,38.26,22.6,PE,MV,France,2.9,30,Net 45,101.0,7,8,2.6
2019-06-01,PE-HV-JKT,PE Jacket High Voltage,Ankara Insulation Tech,PO-2019-PE-H-1341,DOC-440544,19.41,16.09,39.26,22.77,PE,HV,Turkey,2.56,33,Net 30,105.3,7,7,3.0
2019-06-01,PE-FOAM-LV,Foam PE Low Voltage,Tokyo Polymer Industries,PO-2019-PE-F-6928,DOC-192410,16.69,16.23,50.41,26.87,PE,LV,Japan,2.81,44,Net 45,100.1,7,9,2.9
2019-06-01,PVC-LV-INS-A,PVC Insulation LV Grade A,ItalCavi Materials SpA,PO-2019-PVC--2288,DOC-514991,34.47,31.03,82.97,34.57,PVC,LV,Italy,2.22,31,Net 45,97.7,6,9,2.3
2019-06-01,PVC-LV-INS-B,PVC Insulation LV Grade B,Mumbai Cable Supplies,PO-2019-PVC--9363,DOC-763984,27.3,22.99,64.44,56.0,PVC,LV,India,2.24,50,Net 30,97.6,6,6,4.0
2019-06-01,PVC-LV-JKT,PVC Jacket Low Voltage,TurkCable Materials Ltd,PO-2019-PVC--3419,DOC-347745,37.87,33.6,106.72,27.35,PVC,LV,Turkey,2.17,23,Net 30,97.8,6,8,2.3
2019-06-01,PVC-MV-INS,PVC Insulation Medium Voltage,PolyTech Europe GmbH,PO-2019-PVC--2234,DOC-285751,31.63,26.51,74.02,32.03,PVC,MV,Germany,2.38,33,Net 60,92.6,6,9,2.4
2019-06-01,LSF-LV-JKT,LSF Jacket Low Voltage,Ankara Insulation Tech,PO-2019-LSF--6295,DOC-757685,16.23,14.81,59.12,18.4,LSF,LV,Turkey,3.02,32,Net 45,105.3,5,7,3.0
2019-06-01,LSF-MV-JKT,LSF Jacket Medium Voltage,ChinaPoly Industries,PO-2019-LSF--5500,DOC-720148,11.84,11.34,40.13,19.19,LSF,MV,China,3.55,41,Net 30,98.2,5,7,3.4
2019-06-01,LSF-HV-JKT,LSF Jacket High Voltage,TurkCable Materials Ltd,PO-2019-LSF--1932,DOC-486649,10.0,9.13,31.11,7.77,LSF,HV,Turkey,3.38,21,Net 45,97.4,5,8,2.2
2019-06-01,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,TurkCable Materials Ltd,PO-2019-GSW--8581,DOC-708519,19.76,18.31,54.82,16.66,GSW,MV,Turkey,3.75,21,Net 30,95.4,3,8,3.8
2019-06-01,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,MetalShield Korea,PO-2019-GSW--8792,DOC-625721,14.59,12.84,37.44,28.75,GSW,HV,South Korea,4.19,44,Net 30,101.2,3,9,4.5
2019-06-01,GSW-EHV-SHLD,Galvanized Steel Wire Shield EHV,Seoul Metal Works,PO-2019-GSW--6626,DOC-849014,17.34,17.77,30.66,22.68,GSW,EHV,South Korea,4.53,40,Net 30,98.9,3,9,4.3
2019-06-01,GST-MV-TAPE,Galvanized Steel Tape MV,MetalShield Korea,PO-2019-GST--8199,DOC-649525,19.65,19.2,45.37,30.23,GST,MV,South Korea,3.46,37,Net 60,101.9,1,9,5.8
2019-06-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2019-GST--7697,DOC-912085,19.18,16.7,53.44,31.08,GST,HV,South Korea,3.89,40,Net 45,112.3,1,9,5.9
2019-06-01,CU-SCR-11KV,Copper Screen Tape 11KV,Seoul Metal Works,PO-2019-CU-S-2079,DOC-445705,11.49,11.05,33.09,16.37,Copper Screen,11KV,South Korea,8.08,33,Net 90,97.2,2,9,4.8
2019-06-01,CU-SCR-33KV,Copper Screen Tape 33KV,Seoul Metal Works,PO-2019-CU-S-3463,DOC-449555,9.54,9.36,28.1,16.31,Copper Screen,33KV,South Korea,9.47,39,Net 90,97.1,2,9,5.1
2019-06-01,CU-SCR-66KV,Copper Screen Tape 66KV,Seoul Metal Works,PO-2019-CU-S-7421,DOC-235215,7.41,6.5,27.13,11.62,Copper Screen,66KV,South Korea,8.12,35,Annual Contract,103.2,2,9,4.9
2019-06-01,AL-SCR-11KV,Aluminum Screen Tape 11KV,Seoul Metal Works,PO-2019-AL-S-6381,DOC-952686,11.68,10.44,20.93,15.02,Aluminum Screen,11KV,South Korea,6.18,34,Net 90,109.0,3,9,4.1
2019-06-01,AL-SCR-33KV,Aluminum Screen Tape 33KV,Seoul Metal Works,PO-2019-AL-S-7937,DOC-633188,9.57,7.88,29.99,17.49,Aluminum Screen,33KV,South Korea,5.63,43,Net 120,101.7,3,9,4.4
2019-06-01,AL-SCR-66KV,Aluminum Screen Tape 66KV,MetalShield Korea,PO-2019-AL-S-8967,DOC-301332,7.77,6.63,24.02,11.06,Aluminum Screen,66KV,South Korea,5.42,39,Net 90,96.0,3,9,4.3
2019-06-01,MICA-TAPE-MV,Mica Tape Medium Voltage,USATape Solutions Inc,PO-2019-MICA-2657,DOC-632351,7.76,7.85,14.26,14.39,Mica Tape,MV,USA,5.98,39,Net 30,109.0,3,8,4.6
2019-06-01,MICA-TAPE-HV,Mica Tape High Voltage,USATape Solutions Inc,PO-2019-MICA-3658,DOC-289630,7.72,6.9,17.64,15.27,Mica Tape,HV,USA,5.99,46,Net 30,105.9,3,8,4.9
2019-06-01,MICA-TAPE-EHV,Mica Tape Extra High Voltage,USATape Solutions Inc,PO-2019-MICA-4891,DOC-565776,8.01,7.76,18.95,9.07,Mica Tape,EHV,USA,5.77,37,Net 45,105.2,3,8,4.5
2019-06-01,WB-TAPE-LV,Water Blocking Tape LV,USATape Solutions Inc,PO-2019-WB-T-8684,DOC-975679,22.49,19.34,70.45,42.24,Water Blocking Tape,LV,USA,2.62,44,Net 30,98.2,4,8,4.0
2019-06-01,WB-TAPE-MV,Water Blocking Tape MV,Ankara Insulation Tech,PO-2019-WB-T-5616,DOC-915922,20.33,18.61,84.79,27.93,Water Blocking Tape,MV,Turkey,2.66,32,Net 45,102.5,4,7,3.8
2019-06-01,WB-TAPE-HV,Water Blocking Tape HV,IndiaScreen Technologies,PO-2019-WB-T-3267,DOC-362147,17.45,17.52,72.86,37.64,Water Blocking Tape,HV,India,2.78,51,Net 30,103.2,4,7,4.6
2019-06-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,JapanSemi Advanced Materials,PO-2019-SEMI-9452,DOC-992512,24.19,19.97,70.31,42.38,Semiconductor,11KV,Japan,8.22,38,Net 30,95.9,3,10,3.9
2019-06-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,Nordic Polymers AB,PO-2019-SEMI-3414,DOC-971415,23.85,24.48,53.39,27.5,Semiconductor,22KV,Sweden,7.52,27,Net 45,106.4,3,10,3.5
2019-06-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,Nordic Polymers AB,PO-2019-SEMI-1436,DOC-535050,21.57,22.03,70.15,26.32,Semiconductor,33KV,Sweden,6.68,28,Net 30,103.7,3,10,3.5
2019-06-01,SEMI-66KV-LAY,Semiconductor Layer 66KV,JapanSemi Advanced Materials,PO-2019-SEMI-7142,DOC-335445,18.86,19.78,61.68,30.27,Semiconductor,66KV,Japan,7.32,38,Net 30,101.1,3,10,3.9
2019-07-01,XLPE-0.6KV-INS,XLPE Insulation 0.6KV,Shanghai Cable Materials,PO-2019-XLPE-3392,DOC-244283,49.93,48.06,208.91,75.42,XLPE,0.6KV,China,3.47,38,Net 30,96.4,7,8,2.9
2019-07-01,XLPE-11KV-INS,XLPE Insulation 11KV,Nordic Polymers AB,PO-2019-XLPE-8685,DOC-570392,44.65,37.27,140.48,53.04,XLPE,11KV,Sweden,3.37,32,Net 60,96.0,7,10,2.1
2019-07-01,XLPE-22KV-INS,XLPE Insulation 22KV,PolyTech Europe GmbH,PO-2019-XLPE-3449,DOC-675462,39.5,33.73,65.32,43.78,XLPE,22KV,Germany,3.54,31,Net 60,91.5,7,9,2.3
2019-07-01,XLPE-33KV-INS,XLPE Insulation 33KV,Tokyo Polymer Industries,PO-2019-XLPE-5934,DOC-227767,36.7,32.0,57.72,54.53,XLPE,33KV,Japan,3.34,41,Net 30,96.9,7,9,2.8
2019-07-01,XLPE-66KV-INS,XLPE Insulation 66KV,Nordic Polymers AB,PO-2019-XLPE-2816,DOC-977330,30.37,27.77,95.76,36.26,XLPE,66KV,Sweden,3.34,35,Net 45,104.4,7,10,2.2
