Date,Item_Code,Item_Description,Supplier,Purchase_Order_No,Document_Number,Historical_Demand_Quantity (TON),Units_Sold/Used (TON),Current_Stock_Level (TON),Safety_Stock_Target (TON),Material_Type,Voltage_Level,Supplier_Country_Of_Origin,Price_Per_Unit (USD),Delivery_Lead_Time (Days),Payment_Terms,Market_Trends (Index),Number_Of_Alternative_Suppliers,Supplier_Performance_Score (1-10),Risk_Score (1-10)
5/1/2024,PVC-LV-JKT,PVC Jacket Low Voltage,ChinaPoly Industries,PO-2024-PVC--3846,DOC-284654,41.6,40.6,126.74,61.82,PVC,LV,China,1.98,46,Net 30,107.5,3,7,5.2
5/1/2024,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials,PO-2024-LSF--6761,DOC-695225,18.63,15.91,53.42,15.5,LSF,LV,Turkey,3.63,25,Net 30,97.5,2,8,4.8
5/1/2024,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,MetalShield Corp,PO-2024-GSW--9064,DOC-668458,25.62,24.89,77.77,31.67,GSW,MV,South Korea,4.56,38,Net 45,105.5,2,9,5
5/1/2024,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,TurkCable Materials,PO-2024-GSW--4584,DOC-120896,20.17,17.85,39.68,13.12,GSW,HV,Turkey,4.29,20,Net 45,103.3,2,8,4.6
5/1/2024,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2024-GST--3907,DOC-941403,24.39,21.21,50.72,34.45,GST,HV,South Korea,3.91,44,Net 45,104.9,1,9,6.1
5/1/2024,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2024-CU-S-2817,DOC-987599,16.32,16.12,41.89,19.09,Copper Screen,11KV,South Korea,7.29,37,Annual Contract,111.3,1,9,5.8
5/1/2024,AL-SCR-33KV,Aluminum Screen Tape 33KV,IndiaScreen Tech,PO-2024-AL-S-7481,DOC-714483,10.88,10.79,23.29,19.93,Aluminum Screen,33KV,India,5.24,46,Net 90,111.9,2,7,6
5/1/2024,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Tech,PO-2024-MICA-8157,DOC-930307,7.37,6.44,23.16,17.4,Mica Tape,HV,India,6.51,50,Net 45,106.1,2,7,6.1
5/1/2024,WB-TAPE-MV,Water Blocking Tape MV,USATape Solutions,PO-2024-WB-T-6846,DOC-334081,25.32,23.66,71.48,36.32,Water Blocking Tape,MV,USA,2.6,39,Net 30,108.2,2,8,5.4
5/1/2024,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Cables Supply,PO-2024-SEMI-7415,DOC-992083,38.59,37.02,83.2,32.89,Semiconductor,11KV,Sweden,7.38,29,Net 60,104.2,2,10,4.3
5/1/2024,SEMI-33KV-LAY,Semiconductor Layer 33KV,Nordic Cables Supply,PO-2024-SEMI-4619,DOC-770718,30.13,29.27,81.73,33.46,Semiconductor,33KV,Sweden,7.86,34,Net 60,90.3,2,10,4.6
6/1/2024,XLPE-11KV-INS,XLPE Insulation 11KV,PolyTech Europe,PO-2024-XLPE-4899,DOC-463656,63.33,60.91,139.53,67.16,XLPE,11KV,Germany,3.49,37,Net 45,98.1,3,9,4.2
6/1/2024,XLPE-33KV-INS,XLPE Insulation 33KV,PolyTech Europe,PO-2024-XLPE-6500,DOC-568325,49.37,46.93,159.1,43.22,XLPE,33KV,Germany,3.28,31,Net 30,102,3,9,3.9
6/1/2024,XLPE-66KV-INS,XLPE Insulation 66KV,PolyTech Europe,PO-2024-XLPE-2770,DOC-855408,31.4,28.34,67.07,36.96,XLPE,66KV,Germany,3.32,33,Net 30,104.3,3,9,4
6/1/2024,PE-LV-JKT,PE Jacket Low Voltage,PolyTech Europe,PO-2024-PE-L-7783,DOC-617033,34.48,34.32,101.47,38.54,PE,LV,Germany,2.96,37,Net 45,102.6,2,9,5
6/1/2024,PE-MV-INS,PE Insulation Medium Voltage,PolyTech Europe,PO-2024-PE-M-4695,DOC-270557,23.05,21.25,51.58,29.88,PE,MV,Germany,2.98,36,Net 45,103.8,2,9,4.9
6/1/2024,PVC-LV-INS,PVC Insulation Low Voltage,PolyTech Europe,PO-2024-PVC--2715,DOC-177804,40.43,36.3,102.64,35.85,PVC,LV,Germany,2.26,30,Net 45,105.4,3,9,3.9
6/1/2024,PVC-LV-JKT,PVC Jacket Low Voltage,PolyTech Europe,PO-2024-PVC--2525,DOC-454366,37.58,32.37,70.46,46.27,PVC,LV,Germany,2.17,36,Net 60,96.3,3,9,4.1
6/1/2024,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials,PO-2024-LSF--3703,DOC-736818,18.39,16.82,48.66,16.81,LSF,LV,Turkey,2.81,27,Net 45,98.5,2,8,4.9
6/1/2024,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,TurkCable Materials,PO-2024-GSW--7705,DOC-831063,20.41,20.33,49.1,17.22,GSW,MV,Turkey,4.2,21,Net 45,95.9,2,8,4.6
6/1/2024,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,MetalShield Corp,PO-2024-GSW--9043,DOC-261050,21,18.01,53.6,26.1,GSW,HV,South Korea,3.66,39,Net 30,96.2,2,9,5.1
6/1/2024,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2024-GST--8869,DOC-309374,21.38,20.82,38.34,31.98,GST,HV,South Korea,4.05,41,Net 30,99,1,9,6
6/1/2024,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2024-CU-S-8758,DOC-984756,14.39,14.34,26.55,19.09,Copper Screen,11KV,South Korea,8.93,37,Net 90,93.8,1,9,5.8
6/1/2024,AL-SCR-33KV,Aluminum Screen Tape 33KV,MetalShield Corp,PO-2024-AL-S-5341,DOC-195563,12.12,11.93,31.19,17.22,Aluminum Screen,33KV,South Korea,6.1,41,Annual Contract,93.5,2,9,5.2
6/1/2024,MICA-TAPE-HV,Mica Tape High Voltage,USATape Solutions,PO-2024-MICA-4056,DOC-567429,6.58,5.97,16.03,13.21,Mica Tape,HV,USA,6.86,39,Net 30,106.2,2,8,5.4
6/1/2024,WB-TAPE-MV,Water Blocking Tape MV,IndiaScreen Tech,PO-2024-WB-T-2009,DOC-258471,25.65,25.02,53.77,49.95,Water Blocking Tape,MV,India,2.66,52,Net 30,95.1,2,7,6.2
6/1/2024,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Cables Supply,PO-2024-SEMI-4727,DOC-680493,37.96,34.62,114.68,34.16,Semiconductor,11KV,Sweden,8.14,30,Net 30,113.8,2,10,4.4
6/1/2024,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced,PO-2024-SEMI-8779,DOC-700534,31.63,29.43,70.66,40.84,Semiconductor,33KV,Japan,7.48,41,Net 30,91.2,2,10,4.9
7/1/2024,XLPE-11KV-INS,XLPE Insulation 11KV,Nordic Cables Supply,PO-2024-XLPE-1568,DOC-626491,57.47,56.21,129.18,45.63,XLPE,11KV,Sweden,3.35,26,Net 60,95.8,3,10,3.4
7/1/2024,XLPE-33KV-INS,XLPE Insulation 33KV,JapanSemi Advanced,PO-2024-XLPE-2970,DOC-893969,42.27,39.86,132.21,59.04,XLPE,33KV,Japan,3.5,42,Net 45,95,3,10,4.1
7/1/2024,XLPE-66KV-INS,XLPE Insulation 66KV,PolyTech Europe,PO-2024-XLPE-3067,DOC-144748,34.89,33.89,106.11,35.84,XLPE,66KV,Germany,3.73,32,Net 45,90.7,3,9,4
7/1/2024,PE-LV-JKT,PE Jacket Low Voltage,PolyTech Europe,PO-2024-PE-L-3422,DOC-974625,29.64,29.63,68.9,41.83,PE,LV,Germany,2.5,40,Net 60,90.9,2,9,5.1
7/1/2024,PE-MV-INS,PE Insulation Medium Voltage,PolyTech Europe,PO-2024-PE-M-6343,DOC-998235,23.63,22.06,55.78,25.52,PE,MV,Germany,2.86,31,Net 45,96,2,9,4.7
7/1/2024,PVC-LV-INS,PVC Insulation Low Voltage,ChinaPoly Industries,PO-2024-PVC--9561,DOC-919656,39.46,37.23,107.69,49.8,PVC,LV,China,2.27,40,Net 45,94.5,3,7,4.9
7/1/2024,PVC-LV-JKT,PVC Jacket Low Voltage,PolyTech Europe,PO-2024-PVC--2641,DOC-210766,38.9,36.5,76.26,40.96,PVC,LV,Germany,1.77,32,Net 60,94.3,3,9,4
7/1/2024,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials,PO-2024-LSF--7732,DOC-376967,22.75,22.34,74.3,14.82,LSF,LV,Turkey,3.23,24,Net 45,101.2,2,8,4.7
7/1/2024,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,MetalShield Corp,PO-2024-GSW--5512,DOC-522548,25.61,21.91,68.79,37.11,GSW,MV,South Korea,3.99,44,Net 30,93.4,2,9,5.3
7/1/2024,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,MetalShield Corp,PO-2024-GSW--6431,DOC-824056,21.07,18.03,67,30.36,GSW,HV,South Korea,4.15,45,Net 30,92.7,2,9,5.3
7/1/2024,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2024-GST--1331,DOC-454278,23.37,23.01,74.42,32.76,GST,HV,South Korea,3.36,42,Net 45,83.5,1,9,6
7/1/2024,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2024-CU-S-4734,DOC-240913,14.07,13.4,32.85,21.84,Copper Screen,11KV,South Korea,8.15,42,Net 120,94.3,1,9,6
7/1/2024,AL-SCR-33KV,Aluminum Screen Tape 33KV,IndiaScreen Tech,PO-2024-AL-S-7828,DOC-734366,11.57,10.39,39.09,22.71,Aluminum Screen,33KV,India,5.64,52,Net 90,96.5,2,7,6.2
7/1/2024,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Tech,PO-2024-MICA-8937,DOC-896386,10.06,9.17,24.3,16.7,Mica Tape,HV,India,6.5,48,Net 45,94.6,2,7,6.1
7/1/2024,WB-TAPE-MV,Water Blocking Tape MV,USATape Solutions,PO-2024-WB-T-9303,DOC-522979,27.72,23.83,64.94,42.24,Water Blocking Tape,MV,USA,2.19,45,Net 30,99.1,2,8,5.6
7/1/2024,SEMI-11KV-LAY,Semiconductor Layer 11KV,JapanSemi Advanced,PO-2024-SEMI-4158,DOC-973390,39.05,33.36,97.22,47.64,Semiconductor,11KV,Japan,6.98,41,Net 30,100.6,2,10,4.9
7/1/2024,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced,PO-2024-SEMI-6904,DOC-838862,27.83,23.87,70.52,35.42,Semiconductor,33KV,Japan,6.96,36,Net 30,98.2,2,10,4.6
8/1/2024,XLPE-11KV-INS,XLPE Insulation 11KV,PolyTech Europe,PO-2024-XLPE-3029,DOC-814263,64.48,60.95,176.15,67.16,XLPE,11KV,Germany,3.35,37,Net 30,90.5,3,9,4.2
8/1/2024,XLPE-33KV-INS,XLPE Insulation 33KV,PolyTech Europe,PO-2024-XLPE-8775,DOC-715388,49.85,43.7,109.87,52.23,XLPE,33KV,Germany,3.71,37,Net 60,88.8,3,9,4.2
8/1/2024,XLPE-66KV-INS,XLPE Insulation 66KV,Nordic Cables Supply,PO-2024-XLPE-2480,DOC-398916,37.97,33.75,91.68,29.61,XLPE,66KV,Sweden,2.78,27,Net 30,90.4,3,10,3.5
8/1/2024,PE-LV-JKT,PE Jacket Low Voltage,PolyTech Europe,PO-2024-PE-L-4511,DOC-998746,39.69,38.38,126.6,33.07,PE,LV,Germany,2.8,32,Net 30,90,2,9,4.8
8/1/2024,PE-MV-INS,PE Insulation Medium Voltage,ChinaPoly Industries,PO-2024-PE-M-9409,DOC-121026,25.04,23.73,59.79,43.5,PE,MV,China,2.54,50,Net 30,96.9,2,7,6.1
8/1/2024,PVC-LV-INS,PVC Insulation Low Voltage,ChinaPoly Industries,PO-2024-PVC--1138,DOC-334639,39.22,36.87,115.02,52.5,PVC,LV,China,2.28,42,Net 45,91.4,3,7,5
8/1/2024,PVC-LV-JKT,PVC Jacket Low Voltage,ChinaPoly Industries,PO-2024-PVC--5511,DOC-544393,40.68,38.91,120.15,58.9,PVC,LV,China,2.14,44,Net 45,88.5,3,7,5.1
8/1/2024,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials,PO-2024-LSF--9530,DOC-964352,20.31,18.69,56.37,16.81,LSF,LV,Turkey,2.7,27,Net 45,84,2,8,4.9
8/1/2024,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,MetalShield Corp,PO-2024-GSW--7131,DOC-688730,26.01,24.69,65.82,29.05,GSW,MV,South Korea,4.26,35,Net 60,92.6,2,9,4.9
8/1/2024,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,MetalShield Corp,PO-2024-GSW--2045,DOC-452618,19.54,16.93,54.95,26.1,GSW,HV,South Korea,3.66,39,Net 45,87.2,2,9,5.1
8/1/2024,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2024-GST--5895,DOC-297509,23.33,22.32,39.75,30.3,GST,HV,South Korea,3.75,39,Net 30,99.6,1,9,5.9
8/1/2024,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2024-CU-S-7620,DOC-792616,15.02,14.58,45.06,19.61,Copper Screen,11KV,South Korea,7.64,38,Net 120,88.3,1,9,5.8
8/1/2024,AL-SCR-33KV,Aluminum Screen Tape 33KV,IndiaScreen Tech,PO-2024-AL-S-5250,DOC-538897,11.74,11.74,29.69,19.42,Aluminum Screen,33KV,India,6.06,45,Net 120,94.1,2,7,5.9
8/1/2024,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Tech,PO-2024-MICA-4111,DOC-459836,8.47,8.46,22.69,15.54,Mica Tape,HV,India,6.24,45,Net 30,97,2,7,5.9
8/1/2024,WB-TAPE-MV,Water Blocking Tape MV,USATape Solutions,PO-2024-WB-T-6873,DOC-631958,32.32,31.87,76.3,44.29,Water Blocking Tape,MV,USA,2.34,47,Net 45,85.1,2,8,5.7
8/1/2024,SEMI-11KV-LAY,Semiconductor Layer 11KV,JapanSemi Advanced,PO-2024-SEMI-2599,DOC-593649,39.64,34.77,122,49.97,Semiconductor,11KV,Japan,8.09,43,Net 30,91,2,10,4.9
8/1/2024,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced,PO-2024-SEMI-6499,DOC-786224,32.96,28.92,93.14,40.84,Semiconductor,33KV,Japan,7,41,Net 30,101.8,2,10,4.9
9/1/2024,XLPE-11KV-INS,XLPE Insulation 11KV,PolyTech Europe,PO-2024-XLPE-6428,DOC-489737,61.41,55.03,173.19,59.4,XLPE,11KV,Germany,4.07,33,Net 45,90,3,9,4
9/1/2024,XLPE-33KV-INS,XLPE Insulation 33KV,Nordic Cables Supply,PO-2024-XLPE-2166,DOC-595158,53.39,49.15,144.06,44.24,XLPE,33KV,Sweden,3.45,32,Net 30,96.9,3,10,3.7
9/1/2024,XLPE-66KV-INS,XLPE Insulation 66KV,Nordic Cables Supply,PO-2024-XLPE-1885,DOC-995735,33.15,29.66,97.11,38.87,XLPE,66KV,Sweden,3.1,35,Net 30,88.7,3,10,3.8
9/1/2024,PE-LV-JKT,PE Jacket Low Voltage,PolyTech Europe,PO-2024-PE-L-8496,DOC-250181,30.85,30.79,78.65,34.1,PE,LV,Germany,2.44,33,Net 45,92.3,2,9,4.8
9/1/2024,PE-MV-INS,PE Insulation Medium Voltage,ChinaPoly Industries,PO-2024-PE-M-3897,DOC-428638,30.26,27.93,66.9,36.12,PE,MV,China,2.84,42,Net 30,86.7,2,7,5.8
9/1/2024,PVC-LV-INS,PVC Insulation Low Voltage,PolyTech Europe,PO-2024-PVC--3595,DOC-613358,38.4,37.1,85.08,40.97,PVC,LV,Germany,2.09,34,Net 30,92.4,3,9,4.1
9/1/2024,PVC-LV-JKT,PVC Jacket Low Voltage,PolyTech Europe,PO-2024-PVC--8821,DOC-501936,45.24,41.19,115.73,46.27,PVC,LV,Germany,2.33,36,Net 30,83.5,3,9,4.1
9/1/2024,LSF-LV-JKT,LSF Jacket Low Voltage,ChinaPoly Industries,PO-2024-LSF--6279,DOC-893612,18.35,18.21,53.66,27.74,LSF,LV,China,3.36,43,Net 30,91.8,2,7,5.8
9/1/2024,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,TurkCable Materials,PO-2024-GSW--6641,DOC-427252,24.98,22.17,65.61,16.4,GSW,MV,Turkey,3.78,20,Net 30,93,2,8,4.6
9/1/2024,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,TurkCable Materials,PO-2024-GSW--1749,DOC-412687,21.91,19.17,52.87,18.59,GSW,HV,Turkey,4.04,28,Net 45,91.3,2,8,4.9
9/1/2024,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2024-GST--3192,DOC-459381,22.74,20.48,58.46,33.54,GST,HV,South Korea,4.44,43,Net 45,88.8,1,9,6
9/1/2024,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2024-CU-S-7609,DOC-120053,14.56,14.36,28.46,19.61,Copper Screen,11KV,South Korea,9.01,38,Net 90,89.1,1,9,5.8
9/1/2024,AL-SCR-33KV,Aluminum Screen Tape 33KV,MetalShield Corp,PO-2024-AL-S-9267,DOC-277193,11.48,9.8,30.42,15.42,Aluminum Screen,33KV,South Korea,6.12,37,Net 90,87,2,9,5
9/1/2024,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Tech,PO-2024-MICA-5190,DOC-908713,7.79,7.06,25.04,19.36,Mica Tape,HV,India,5.67,55,Net 30,94,2,7,6.4
9/1/2024,WB-TAPE-MV,Water Blocking Tape MV,USATape Solutions,PO-2024-WB-T-1323,DOC-150578,24.47,23.2,73.86,34.32,Water Blocking Tape,MV,USA,2.26,37,Net 30,93.7,2,8,5.3
9/1/2024,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Cables Supply,PO-2024-SEMI-3508,DOC-315477,44.59,39.59,81.14,35.3,Semiconductor,11KV,Sweden,7.26,31,Net 60,93.4,2,10,4.4
9/1/2024,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced,PO-2024-SEMI-9524,DOC-383091,37.71,35.8,94.38,32.34,Semiconductor,33KV,Japan,8.69,33,Net 60,82.2,2,10,4.5
10/1/2024,XLPE-11KV-INS,XLPE Insulation 11KV,Nordic Cables Supply,PO-2024-XLPE-9381,DOC-853681,92.78,91.37,227.93,47.59,XLPE,11KV,Sweden,3.25,27,Net 60,84.7,3,10,3.5
10/1/2024,XLPE-33KV-INS,XLPE Insulation 33KV,PolyTech Europe,PO-2024-XLPE-4272,DOC-915749,58.19,53.81,184.45,43.22,XLPE,33KV,Germany,3.46,31,Net 45,98.9,3,9,3.9
10/1/2024,XLPE-66KV-INS,XLPE Insulation 66KV,JapanSemi Advanced,PO-2024-XLPE-3627,DOC-141319,39.63,36.12,93.27,39.98,XLPE,66KV,Japan,3.15,36,Net 60,93.2,3,10,3.8
10/1/2024,PE-LV-JKT,PE Jacket Low Voltage,PolyTech Europe,PO-2024-PE-L-4842,DOC-102871,35.37,32.61,89.08,34.1,PE,LV,Germany,2.22,33,Net 30,92.3,2,9,4.8
10/1/2024,PE-MV-INS,PE Insulation Medium Voltage,ChinaPoly Industries,PO-2024-PE-M-3443,DOC-194458,26.46,25.15,79.57,35.26,PE,MV,China,3.08,41,Net 30,86,2,7,5.8
10/1/2024,PVC-LV-INS,PVC Insulation Low Voltage,TurkCable Materials,PO-2024-PVC--8483,DOC-410401,39.59,37.48,135.57,24.99,PVC,LV,Turkey,1.89,21,Net 45,92.9,3,8,3.8
10/1/2024,PVC-LV-JKT,PVC Jacket Low Voltage,ChinaPoly Industries,PO-2024-PVC--5760,DOC-477712,36.6,35.91,101.7,54.67,PVC,LV,China,2.26,41,Net 45,88.9,3,7,5
10/1/2024,LSF-LV-JKT,LSF Jacket Low Voltage,ChinaPoly Industries,PO-2024-LSF--1751,DOC-110142,19.1,18.41,40.22,26.44,LSF,LV,China,2.74,41,Net 30,85.9,2,7,5.8
10/1/2024,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,MetalShield Corp,PO-2024-GSW--5395,DOC-868677,27.76,27.32,53.5,30.83,GSW,MV,South Korea,4.42,37,Net 30,93.7,2,9,5
10/1/2024,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,TurkCable Materials,PO-2024-GSW--8479,DOC-385037,16.78,15.27,32.91,16.53,GSW,HV,Turkey,4.6,25,Net 45,86.4,2,8,4.8
10/1/2024,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2024-GST--3732,DOC-218548,22.87,21.67,68.47,32.76,GST,HV,South Korea,4.04,42,Net 30,90.1,1,9,6
10/1/2024,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2024-CU-S-2699,DOC-536236,14.3,13.97,51.73,17.99,Copper Screen,11KV,South Korea,9.68,35,Annual Contract,96.2,1,9,5.7
10/1/2024,AL-SCR-33KV,Aluminum Screen Tape 33KV,MetalShield Corp,PO-2024-AL-S-7221,DOC-917012,12.46,10.93,29.33,18.55,Aluminum Screen,33KV,South Korea,5.13,44,Net 120,94,2,9,5.3
10/1/2024,MICA-TAPE-HV,Mica Tape High Voltage,USATape Solutions,PO-2024-MICA-3140,DOC-606545,10.04,9.63,34.99,16.11,Mica Tape,HV,USA,6.31,47,Net 45,83.8,2,8,5.7
10/1/2024,WB-TAPE-MV,Water Blocking Tape MV,IndiaScreen Tech,PO-2024-WB-T-6148,DOC-112960,36.58,31.44,75.91,48.99,Water Blocking Tape,MV,India,2.42,51,Net 30,92.6,2,7,6.2
10/1/2024,SEMI-11KV-LAY,Semiconductor Layer 11KV,JapanSemi Advanced,PO-2024-SEMI-2560,DOC-553873,58.26,54.06,245.47,49.97,Semiconductor,11KV,Japan,7.86,43,Net 60,90.4,2,10,4.9
10/1/2024,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced,PO-2024-SEMI-7305,DOC-255875,42.85,40.77,113.9,39.68,Semiconductor,33KV,Japan,7.31,40,Net 60,100.3,2,10,4.8
11/1/2024,XLPE-11KV-INS,XLPE Insulation 11KV,JapanSemi Advanced,PO-2024-XLPE-3571,DOC-630126,87.19,82.53,192.51,75.91,XLPE,11KV,Japan,3.69,42,Net 45,97.1,3,10,4.1
11/1/2024,XLPE-33KV-INS,XLPE Insulation 33KV,JapanSemi Advanced,PO-2024-XLPE-4946,DOC-446968,68.51,63.29,128.99,48.59,XLPE,33KV,Japan,3.34,35,Net 45,89.5,3,10,3.8
11/1/2024,XLPE-66KV-INS,XLPE Insulation 66KV,PolyTech Europe,PO-2024-XLPE-4850,DOC-182659,51.53,46.73,146.78,36.96,XLPE,66KV,Germany,3.63,33,Net 45,103.4,3,9,4
11/1/2024,PE-LV-JKT,PE Jacket Low Voltage,PolyTech Europe,PO-2024-PE-L-8324,DOC-431414,32.73,32.03,88.16,40.79,PE,LV,Germany,2.56,39,Net 30,93.1,2,9,5.1
11/1/2024,PE-MV-INS,PE Insulation Medium Voltage,ChinaPoly Industries,PO-2024-PE-M-1587,DOC-684194,27.31,24.87,62.12,43.5,PE,MV,China,2.73,50,Net 30,94.6,2,7,6.1
11/1/2024,PVC-LV-INS,PVC Insulation Low Voltage,TurkCable Materials,PO-2024-PVC--9328,DOC-689648,31.65,29.93,88.76,34.94,PVC,LV,Turkey,2.36,29,Net 30,97.9,3,8,4.1
11/1/2024,PVC-LV-JKT,PVC Jacket Low Voltage,ChinaPoly Industries,PO-2024-PVC--1889,DOC-956255,40.7,36.81,120.98,63.17,PVC,LV,China,2.2,47,Net 30,91.7,3,7,5.2
11/1/2024,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials,PO-2024-LSF--8751,DOC-851470,22.12,20.86,60.21,15.5,LSF,LV,Turkey,3.12,25,Net 45,92.4,2,8,4.8
11/1/2024,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,MetalShield Corp,PO-2024-GSW--1035,DOC-457938,20.56,19.51,50.22,29.88,GSW,MV,South Korea,4.04,36,Net 45,90.7,2,9,4.9
11/1/2024,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,MetalShield Corp,PO-2024-GSW--2741,DOC-148001,21.84,19.79,52.37,26.1,GSW,HV,South Korea,4.56,39,Net 30,98.1,2,9,5.1
11/1/2024,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2024-GST--4072,DOC-226611,25.85,24.34,43.31,31.98,GST,HV,South Korea,4.17,41,Net 45,96.3,1,9,6
11/1/2024,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2024-CU-S-7790,DOC-148759,14.75,12.78,40.93,19.61,Copper Screen,11KV,South Korea,7.29,38,Annual Contract,97,1,9,5.8
11/1/2024,AL-SCR-33KV,Aluminum Screen Tape 33KV,IndiaScreen Tech,PO-2024-AL-S-8493,DOC-790441,11.16,10.98,18.89,23.67,Aluminum Screen,33KV,India,4.83,54,Net 90,100.6,2,7,6.3
11/1/2024,MICA-TAPE-HV,Mica Tape High Voltage,USATape Solutions,PO-2024-MICA-8091,DOC-979562,9.08,7.78,28.26,12.48,Mica Tape,HV,USA,5.74,37,Net 45,86.5,2,8,5.3
11/1/2024,WB-TAPE-MV,Water Blocking Tape MV,USATape Solutions,PO-2024-WB-T-3103,DOC-208584,31.22,27.35,99.62,36.32,Water Blocking Tape,MV,USA,2.47,39,Net 45,92.3,2,8,5.4
11/1/2024,SEMI-11KV-LAY,Semiconductor Layer 11KV,JapanSemi Advanced,PO-2024-SEMI-7302,DOC-539001,52.62,48.71,163.1,48.8,Semiconductor,11KV,Japan,8.17,42,Net 60,102.2,2,10,4.9
11/1/2024,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced,PO-2024-SEMI-5819,DOC-574843,41.78,41.55,76.1,35.42,Semiconductor,33KV,Japan,7.25,36,Net 30,96.3,2,10,4.6
12/1/2024,XLPE-11KV-INS,XLPE Insulation 11KV,PolyTech Europe,PO-2024-XLPE-5897,DOC-984027,79.59,76.59,184.04,71.08,XLPE,11KV,Germany,3.6,39,Net 60,99.8,3,9,4.3
12/1/2024,XLPE-33KV-INS,XLPE Insulation 33KV,Nordic Cables Supply,PO-2024-XLPE-4560,DOC-310647,65.44,64.81,157.27,41.3,XLPE,33KV,Sweden,3.44,30,Net 30,95.4,3,10,3.6
12/1/2024,XLPE-66KV-INS,XLPE Insulation 66KV,Nordic Cables Supply,PO-2024-XLPE-3173,DOC-844904,55.43,54.77,172.04,31.8,XLPE,66KV,Sweden,2.98,29,Net 60,95.4,3,10,3.5
12/1/2024,PE-LV-JKT,PE Jacket Low Voltage,ChinaPoly Industries,PO-2024-PE-L-6281,DOC-844858,28.07,26.78,63.43,45.15,PE,LV,China,2.78,42,Net 30,92.8,2,7,5.8
12/1/2024,PE-MV-INS,PE Insulation Medium Voltage,ChinaPoly Industries,PO-2024-PE-M-7839,DOC-806995,23.34,21.84,49.17,41.76,PE,MV,China,2.85,48,Net 45,100.3,2,7,6.1
12/1/2024,PVC-LV-INS,PVC Insulation Low Voltage,TurkCable Materials,PO-2024-PVC--1414,DOC-499371,34.84,32.35,100.44,31.2,PVC,LV,Turkey,2.1,26,Net 30,98.6,3,8,4
12/1/2024,PVC-LV-JKT,PVC Jacket Low Voltage,PolyTech Europe,PO-2024-PVC--3636,DOC-400538,45.5,43.8,120.22,38.24,PVC,LV,Germany,1.97,30,Net 60,104.1,3,9,3.9
12/1/2024,LSF-LV-JKT,LSF Jacket Low Voltage,ChinaPoly Industries,PO-2024-LSF--9866,DOC-133875,22.57,20.18,50.27,25.7,LSF,LV,China,3.2,40,Net 45,107.7,2,7,5.7
